rec_id,SDK_Version,Start_LocationLatitude,Start_LocationLongitude,Start_LocationAltitude,Start_RadioBrand,Start_RadioCountry,Start_RadioNetworkType,Start_RadioNetworkGeneration,Start_RadioHRCellId,Start_RadioRNCId,Start_RadioeNodeBId,Start_RadioOperatorName,Start_RadioIsRoaming,DeviceManufacturer,DeviceName,OS,OSVersion,AverageValue,SIM_Country,SIM_Brand
276073.0,20181213163457,35.471867,139.45934,101.9,au,Japan,LT,4G,2.0,,683409.0,KDDI,False,Sony,SOV32,Andrid,5.1.1,82.0,Japsn,
165529.0,20181030095031,35.596664,139.7114,61.828964,NTT docomo,Japan,LTE,4G,16.0,,185726.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,15.0,Japan,
42167.0,20190802193258,35.652424,139.60185,13.061401,NTT docomo,Japan,LTE,4G,16.0,,187965.0,NTT DOCOMO,False,SHARP,SH-04L,Android,9,0.0,Japan,
37301.0,20190802193258,35.884705,139.60117,0.0,au,Japan,LTE,4G,2.0,,154966.0,KDDI,False,LGE,LGV33,Android,7.0,22.0,Japan,
146374.0,20190802193258,35.87774,139.53038,0.0,NTT docomo,Japan,LTE,4G,17.0,,162312.0,NTT DOCOMO,False,SHARP,SH-M04,Android,6.0.1,83.0,Japan,
167354.0,20181213163457,35.88493,139.63683,113.0,NTT docomo,Japan,LTE,4G,82.0,,195109.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,39.0,Japan,
34336.0,20170310154560.0,35.700504,139.63748,80.299995,NTT docomo,Japan,LTE,4G,69.0,,183053.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,0.0,Japan,
172030.0,20190802193258.0,35.765766,140.16254,0.0,NTT docomo,Japan,LTE,4G,19.0,,151525.0,NTT DOCOMO,False,Sony,SO-03F,Android,5.0.2,73.0,Japan,
109591.0,20190802193258,35.743286,139.60875,87.0,au,Japan,LTE,4G,0.0,,681062.0,KDDI,False,Sony,SOV35,Android,8.0.0,4.0,Japan,
149899.0,20181213163457,35.44035,139.51984,81.51233,au,Japan,LTE,4G,5.0,,792839.0,KDDI,False,SHARP,SHV40,Android,7.1.2,0.0,Japan,
145638.0,20190802193258,35.69422,139.70062,0.0,au,Japan,LTE,4G,1.0,,678396.0,KDDI,False,Sony,SOV35,Android,8.0.0,0.0,Japan,
63133.0,20181213163457,35.883278,139.97646,108.0,au,Japan,LTE,4G,2.0,,139382.0,KDDI,False,SHARP,SH-L02,Android,7.0,47.0,Japan,
156403.0,20180105115808.0,35.624393,139.43678,132.6,SoftBank,Japan,LTE,4G,84.0,,654769.0,SoftBank,False,Sony,602SO,Android,8.0.0,0.0,Japan,
3962.0,20181213163457,35.765675,139.53798,0.0,NTT docomo,Japan,LTE,4G,0.0,,191193.0,NTT DOCOMO,False,SHARP,SH-04H,Android,6.0.1,35.0,Japan,
176098.0,20181030095031,35.69549,139.67726,0.0,NTT docomo,Japan,LTE,4G,84.0,,133678.0,NTT DOCOMO,False,SHARP,SH-01K,Android,9,44.0,Japan,
741.0,20181213163457,35.881313,139.79402,81.66266,NTT docomo,Japan,LTE,4G,64.0,,173289.0,NTT DOCOMO,False,Sony,SO-04J,Android,7.1.1,35.0,Japan,
163351.0,20181213163457.0,35.767403,139.34978,211.0,NTT docomo,Japan,LTE,4G,3.0,,146811.0,NTT DOCOMO,False,FUJITSU,F-05J,Android,7.1.1,39.0,Japan,
157729.0,20180920140351,35.839157,139.36812,176.373,NTT docomo,Japan,LTE,4G,17.0,,194058.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,44.0,Japan,
188494.0,20190802193258,35.557804,139.37883,158.3,,,UMTS,3G,32829.0,1458.0,,,False,HUAWEI,d-01J,Android,7.0,0.0,Japan,
50711.0,20180105115808.0,35.60494,139.75354,0.0,au,Japan,LTE,4G,1.0,,661837.0,KDDI,False,LGE,LGV33,Android,6.0.1,47.0,Japan,
183498.0,20181030095031,36.059113,139.29926,137.79076,SoftBank,Japan,LTE,4G,92.0,,59330.0,SoftBank,False,Sony,701SO,Android,8.0.0,38.0,Japan,
49500.0,20181213163457.0,35.62671,139.4516,155.28941,NTT docomo,Japan,LTE,4G,2.0,,139870.0,NTT DOCOMO,False,Sony,SO-03K,Android,9,0.0,Japan,
176808.0,20180105115808,35.505272,139.5558,80.41614,SoftBank,Japan,LTE,4G,3.0,,58327.0,Y!mobile,False,KYOCERA,705KC,Android,8.1.0,0.0,Japan,
20072.0,20190802193258,35.693806,139.69237,122.9,NTT docomo,Japan,LTE,4G,4.0,,162957.0,NTT DOCOMO,False,Sony,SO-03K,Android,9,0.0,Japan,
53355.0,20181030095031.0,35.389885,139.58015,57.637817,NTT docomo,Japan,LTE,4G,48.0,,177346.0,NTT DOCOMO,False,Sony,SO-03K,Android,9,55.0,Japan,
134943.0,20181030095031,35.660187,139.56934,0.0,au,Japan,LTE,4G,,,,KDDI,False,HUAWEI,WAS-LX2J,Android,7.0,34.0,Japan,
75318.0,20190802193258.0,35.34441,139.33237,0.0,SoftBank,Japan,LTE,4G,1.0,,37294.0,SoftBank,False,KYOCERA,602KC,Android,7.1.1,33.0,Japan,
181855.0,20181030095031.0,35.734344,139.51323,110.16427,SoftBank,Japan,LTE,4G,80.0,,656052.0,SoftBank,False,Sony,801SO,Android,9,0.0,Japan,
105023.0,20181030095031,35.6116,140.10391,37.8,NTT docomo,Japan,LTE,4G,1.0,,146309.0,NTT DOCOMO,False,samsung,SC-02J,Android,9,38.0,Japan,
117279.0,20180105115808,35.89941,139.49667,0.0,NTT docomo,Japan,LTE,4G,16.0,,173317.0,NTT DOCOMO,False,FUJITSU,F-01J,Android,6.0.1,40.0,Japan,
85338.0,20180920140351,35.703995,139.56104,96.6,NTT docomo,Japan,LTE,4G,4.0,,139495.0,NTT DOCOMO,False,samsung,SC-02K,Android,8.0.0,35.0,Japan,
131324.0,20181213163457,35.809063,139.70465,42.5,SoftBank,Japan,LTE,4G,36.0,,635155.0,SoftBank,False,Sony,602SO,Android,8.0.0,14.0,Japan,
174362.0,20181030095031,35.63599,140.16234,75.85425,au,Japan,LTE,4G,0.0,,141504.0,KDDI,False,Sony,SOV36,Android,9,0.0,Japan,
3416.0,20190802193258,36.053562,139.81882,51.216858,SoftBank,Japan,LTE,4G,1.0,,34205.0,Y!mobile,False,KYOCERA,S4-KC,Android,8.0.0,38.0,Japan,
19171.0,20181213163457,35.85741,139.62546,45.0,NTT docomo,Japan,LTE,4G,3.0,,147025.0,NTT DOCOMO,False,Sony,SO-03J,Android,8.0.0,6.0,Japan,
160178.0,20181213163457,35.596542,139.7127,58.3,NTT docomo,Japan,LTE,4G,80.0,,185726.0,NTT DOCOMO,False,FUJITSU,F-04K,Android,9,37.0,Japan,
145580.0,20181213163457,35.804955,139.68584,0.0,NTT docomo,Japan,LTE,4G,80.0,,196222.0,NTT DOCOMO,False,SHARP,SH-01K,Android,9,0.0,Japan,
51129.0,20190802193258,35.861828,140.08714,0.0,NTT docomo,Japan,LTE,4G,1.0,,164936.0,NTT DOCOMO,False,KYOCERA,KYT33,Android,8.1.0,11.0,Japan,
264187.0,20181213163457.0,35.576744,139.57927,95.4,NTT docmo,Japan,LTE,4G,82.0,,164868.0,NTT DOVOMO,False,Sony,SO-04J,Android,9,38.0,Jaoan,
121954.0,20181213163457,35.694523,139.4289,120.4,NTT docomo,Japan,LTE,4G,3.0,,139354.0,NTT DOCOMO,False,samsung,SC-02K,Android,9,0.0,Japan,
191176.0,20190802193258.0,35.992096,139.70682,50.692078,SoftBank,Japan,LTE,4G,71.0,,634385.0,SoftBank,False,SHARP,S3-SH,Android,8.1.0,28.0,Japan,
151145.0,20190802193258,35.568283,139.46657,0.0,au,Japan,LTE,4G,1.0,,137727.0,KDDI,False,Sony,SOV32,Android,7.0,0.0,Japan,
126034.0,20181213163457,35.832104,139.36519,0.0,SoftBank,Japan,LTE,4G,15.0,,635073.0,SoftBank,False,SHARP,509SH,Android,6.0.1,0.0,Japan,
94080.0,20181213163457.0,35.53284,139.4599,84.971375,NTT docomo,Japan,LTE,4G,69.0,,141174.0,NTT DOCOMO,False,samsung,SC-02K,Android,9,0.0,Japan,
107190.0,20181213163457.0,35.44897,139.36188,0.0,NTT docomo,Japan,LTE,4G,16.0,,193384.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,23.0,Japan,
23561.0,20181213163457.0,35.829445,139.93964,0.0,SoftBank,Japan,UMTS,3G,65482.0,183.0,,SoftBank,False,Sony,601SO,Android,7.0,11.0,Japan,
48065.0,20180105115808,36.094067,139.58223,63.419556,au,Japan,LTE,4G,2.0,,152989.0,KDDI,False,samsung,SCV39,Android,9,43.0,Japan,
231251.0,20180920140351,35.408726,139.6041,106.1,SoftBank,Jaoan,LTE,4G,38.0,,665442.0,SoftBank,False,Sony,701SO,Android,8.0.0,0.0,Japan,
186808.0,20181213163457,35.65779,139.6771,0.0,NTT docomo,Japan,LTE,4G,16.0,,182747.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,18.0,Japan,
131973.0,20181030095031,35.778076,139.8071,38.399998,NTT docomo,Japan,LTE,4G,3.0,,134394.0,NTT DOCOMO,False,samsung,SC-02K,Android,9,59.0,Japan,
93490.0,20181030095031.0,35.325665,139.4676,45.699997,au,Japan,LTE,4G,1.0,,1001482.0,KDDI,False,samsung,SCV36,Android,9,38.0,Japan,
127250.0,20190802193258,35.336926,139.90321,0.0,au,Japan,LTE,4G,0.0,,154990.0,KDDI,False,SHARP,SH-L02,Android,7.0,53.0,Japan,
2323.0,20190802193258,35.766304,139.91245,54.0,SoftBank,Japan,LTE,4G,3.0,,644803.0,SoftBank,False,Sony,602SO,Android,8.0.0,8.0,Japan,
3850.0,20170922173030,35.300232,139.59906,0.0,NTT docomo,Japan,LTE,4G,83.0,,192356.0,NTT DOCOMO,False,SHARP,SH-03J,Android,7.1.1,0.0,Japan,
92759.0,20190802193258,35.598175,140.08307,9.919739,SoftBank,Japan,HSDPA,3G,63011.0,1134.0,,Y!mobile,False,KYOCERA,705KC,Android,8.1.0,87.0,Japan,
126291.0,20181030095031,35.53466,139.45428,122.2,NTT docomo,Japan,LTE,4G,85.0,,141174.0,NTT DOCOMO,False,samsung,SC-03K,Android,9,0.0,Japan,
11214.0,20180813163841,35.694736,139.41533,123.86951,NTT docomo,Japan,LTE,4G,80.0,,178080.0,NTT DOCOMO,False,asus,ASUS_X01BDA,Android,9,50.0,Japan,
137996.0,20190802193258,35.642525,140.15416,63.8,NTT docomo,Japan,LTE,4G,69.0,,135504.0,NTT DOCOMO,False,HUAWEI,HW-01K,Android,9,37.0,Japan,
5043.0,20181213163457,35.663006,139.69922,65.061035,NTT docomo,Japan,LTE,4G,69.0,,188299.0,NTT DOCOMO,False,SHARP,SH-03K,Android,9,25.0,Japan,
166711.0,20181030095031,35.570908,139.38646,0.0,au,Japan,LTE,4G,4.0,,658187.0,KDDI,False,samsung,SCV38,Android,9,69.0,Japan,
179731.0,20190802193258.0,35.544254,139.62329,87.7,NTT docomo,Japan,LTE,4G,65.0,,167738.0,NTT DOCOMO,False,samsung,SC-03K,Android,9,0.0,Japan,
125440.0,20190802193258,35.709167,140.21915,41.79718,SoftBank,Japan,LTE,4G,153.0,,58918.0,SoftBank,False,Sony,702SO,Android,9,0.0,Japan,
136296.0,20190802193258,35.657215,139.39926,0.0,NTT docomo,Japan,LTE,4G,0.0,,156276.0,NTT DOCOMO,False,SHARP,SH-M07,Android,9,25.0,Japan,
47713.0,20181213163457,35.615883,140.1234,39.6,NTT docomo,Japan,LTE,4G,83.0,,188893.0,NTT DOCOMO,False,samsung,SC-02K,Android,9,49.0,Japan,
132191.0,20181213163457,35.986305,139.6648,51.399998,NTT docomo,Japan,LTE,4G,53.0,,148758.0,NTT DOCOMO,False,SHARP,SH-03K,Android,9,0.0,Japan,
117402.0,20170922173030,35.773445,139.52164,0.0,au,Japan,LTE,4G,5.0,,681147.0,KDDI,False,KYOCERA,KYV44,Android,8.0.0,0.0,Japan,
68746.0,20180920140351,35.695705,139.79263,37.399998,au,Japan,LTE,4G,3.0,,988958.0,KDDI,False,SHARP,SHV40,Android,8.0.0,0.0,Japan,
130921.0,20190802193258.0,35.682495,139.42247,0.0,NTT docomo,Japan,LTE,4G,82.0,,191240.0,NTT DOCOMO,False,OUKITEL,C12 Pro,Android,8.1.0,25.0,Japan,
103890.0,20190802193258,35.293198,139.57484,39.5,au,Japan,LTE,4G,3.0,,131601.0,KDDI,False,Sony,SOV35,Android,8.0.0,54.0,Japan,
17314.0,20170922173030,35.75115,139.78317,0.0,NTT docomo,Japan,LTE,4G,80.0,,178422.0,NTT DOCOMO,False,FUJITSU,F-04J,Android,6.0.1,41.0,Japan,
139125.0,20181213163457,35.949,139.99863,0.0,NTT docomo,Japan,LTE,4G,19.0,,162455.0,NTT DOCOMO,False,SHARP,SH-M04,Android,6.0.1,49.0,Japan,
12409.0,20181030095031.0,35.63792,139.45639,134.0,SoftBank,Japan,LTE,4G,93.0,,59594.0,SoftBank,False,SHARP,706SH,Android,8.0.0,14.0,Japan,
197641.0,20181030095031.0,35.315945,139.32176,74.63818,NTT docomo,Japan,LTE,4G,0.0,,189943.0,NTT DOCOMO,False,SHARP,SH-03K,Android,9,50.0,Japan,
168935.0,20181030095031.0,35.58609,139.58641,71.2,NTT docomo,Japan,LTE,4G,80.0,,164553.0,NTT DOCOMO,False,Sony,SO-04K,Android,9,87.0,Japan,
113103.0,20190802193258.0,35.40823,139.53923,72.98639,SoftBank,Japan,LTE,4G,91.0,,39240.0,SoftBank,False,SHARP,701SH,Android,8.0.0,41.0,Japan,
99857.0,20181213163457,35.722286,139.6773,66.6,NTT docomo,Japan,LTE,4G,66.0,,134480.0,NTT DOCOMO,False,Sony,SO-02J,Android,8.0.0,22.0,Japan,
1771.0,20181030095031.0,35.771713,139.87144,77.4,NTT docomo,Japan,LTE,4G,68.0,,190829.0,NTT DOCOMO,False,samsung,SC-02J,Android,8.0.0,59.0,Japan,
60148.0,20181213163457,35.61728,139.62817,55.805298,NTT docomo,Japan,LTE,4G,35.0,,168460.0,NTT DOCOMO,False,SHARP,SH-03J,Android,8.0.0,41.0,Japan,
111495.0,20170922173030,35.82763,139.39497,143.1,NTT docomo,Japan,LTE,4G,83.0,,162330.0,NTT DOCOMO,False,Plus One Japan Limited,FTJ152B,Android,5.1,49.0,Japan,
122979.0,20190802193258,35.918903,139.90189,55.699997,au,Japan,LTE,4G,1.0,,146996.0,KDDI,False,Sony,SOV36,Android,9,35.0,Japan,
87261.0,20181030095031.0,35.79491,139.81264,48.199997,au,Japan,LTE,4G,21.0,,150942.0,KDDI,False,samsung,SCV38,Android,9,33.0,Japan,
141605.0,20181213163457,35.723457,139.51865,107.62923,NTT docomo,Japan,LTE,4G,99.0,,184026.0,NTT DOCOMO,False,Sony,SO-02K,Android,9,37.0,Japan,
99548.0,20190802193258,35.667133,139.75652,45.5,NTT docomo,Japan,LTE,4G,83.0,,136660.0,NTT DOCOMO,False,FUJITSU,F-01J,Android,8.1.0,45.0,Japan,
15775.0,20180412115345,35.801804,139.71513,0.0,SoftBank,Japan,LTE,4G,1.0,,98911.0,SoftBank,False,SHARP,403SH,Android,5.0.2,37.0,Japan,
126763.0,20190802193258.0,35.67399,139.8866,42.990356,NTT docomo,Japan,LTE,4G,0.0,,159417.0,NTT DOCOMO,False,Sony,SO-02L,Android,9,39.0,Japan,
144028.0,20181213163457,35.783516,139.90099,0.0,NTT docomo,Japan,LTE,4G,18.0,,195357.0,NTT DOCOMO,False,FUJITSU,F-01H,Android,6.0.1,61.0,Japan,
35290.0,20181030095031,35.57135,140.13689,5.0,au,Japan,LTE,4G,0.0,,678201.0,KDDI,False,samsung,SCV38,Android,9,0.0,Japan,
8346.0,20181213163457,35.73545,139.88205,0.0,SoftBank,Japan,LTE,4G,6.0,,657388.0,SoftBank,False,SHARP,706SH,Android,8.0.0,37.0,Japan,
3096.0,20181213163457,35.658604,139.55006,0.0,au,Japan,LTE,4G,5.0,,989772.0,KDDI,False,KYOCERA,KYV38,Android,6.0.1,48.0,Japan,
130070.0,20190802193258,36.065212,139.67445,52.699997,NTT docomo,Japan,LTE,4G,80.0,,195646.0,NTT DOCOMO,False,SHARP,SH-04G,Android,5.0.2,520.0,Japan,
176873.0,20170310154559.0,35.770386,140.0977,0.0,au,Japan,LTE,4G,2.0,,671042.0,KDDI,False,SHARP,SHV36,Android,6.0.1,41.0,Japan,
84247.0,20190802193258,36.012966,139.67307,0.0,au,Japan,LTE,4G,1.0,,140012.0,KDDI,False,LGE,LGV33,Android,6.0.1,0.0,Japan,
28147.0,20181213163457.0,35.66271,139.3743,156.92053,NTT docomo,Japan,LTE,4G,2.0,,191481.0,NTT DOCOMO,False,FUJITSU,F-01K,Android,7.1.1,36.0,Japan,
44264.0,20181030095031,35.380566,139.60152,78.0,NTT docomo,Japan,LTE,4G,0.0,,193112.0,NTT DOCOMO,False,FUJITSU,F-04K,Android,9,9.0,Japan,
54003.0,20170310154560,35.66777,139.74866,0.0,NTT docomo,Japan,LTE,4G,68.0,,133489.0,NTT DOCOMO,False,LGE,L-01J,Android,7.0,38.0,Japan,
84411.0,20180412115345,35.71171,139.75674,0.0,NTT docomo,Japan,LTE,4G,0.0,,187382.0,NTT DOCOMO,False,SHARP,SH-01G,Android,5.0.2,43.0,Japan,
51574.0,20180813163841,35.390087,139.5167,0.0,SoftBank,Japan,LTE,4G,70.0,,664336.0,Y!mobile,False,KYOCERA,S4-KC,Android,8.0.0,34.0,Japan,
135961.0,20190802193258,35.692097,139.81395,0.0,NTT docomo,Japan,LTE,4G,85.0,,178395.0,NTT DOCOMO,False,SHARP,SH-03K,Android,8.0.0,40.0,Japan,
138684.0,20190802193258,35.67095,139.56985,87.5,NTT docomo,Japan,LTE,4G,19.0,,131638.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,27.0,Japan,
281389.0,20190802193258.0,35.872074,139.69063,51.899998,NTT docomo,Japan,LTDh,4H,64.0,,195648.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,51.0,Japan,
15601.0,20181213163457,35.698154,139.59062,90.85455,NTT docomo,Japan,LTE,4G,0.0,,148163.0,NTT DOCOMO,False,SHARP,SH-03J,Android,9,0.0,Japan,
180230.0,20190802193258,35.641758,139.7151,126.90698,au,Japan,LTE,4G,4.0,,679024.0,KDDI,False,Sony,SOV36,Android,9,44.0,Japan,
11104.0,20180813163841,35.9021,140.0533,47.699997,NTT docomo,Japan,LTE,4G,2.0,,155748.0,NTT DOCOMO,False,Xiaomi,MI 8,Android,9,0.0,Japan,
155061.0,20190802193258.0,35.726963,139.72069,114.0,NTT docomo,Japan,LTE,4G,81.0,,187975.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,32.0,Japan,
113474.0,20181030095031,35.65662,139.2973,0.0,SoftBank,Japan,LTE,4G,85.0,,654704.0,SoftBank,False,SHARP,706SH,Android,9,80.0,Japan,
96391.0,20181213163457.0,35.696,139.84108,160.93262,NTT docomo,Japan,LTE,4G,82.0,,184141.0,NTT DOCOMO,False,Sony,SO-03L,Android,9,20.0,Japan,
193071.0,20190802193258,35.811745,139.40323,141.0,NTT docomo,Japan,LTE,4G,1.0,,195246.0,NTT DOCOMO,False,FUJITSU,F-01J,Android,8.1.0,57.0,Japan,
130515.0,20180920140351,35.718555,140.14772,0.0,SoftBank,Japan,LTE,4G,50.0,,644475.0,SoftBank,False,SHARP,706SH,Android,8.0.0,0.0,Japan,
97160.0,20170310154560,35.70041,139.74658,0.0,SoftBank,Japan,LTE,4G,2.0,,96525.0,SoftBank,False,KYOCERA,602KC,Android,7.1.1,0.0,Japan,
123618.0,20190802193258,35.58441,139.68126,0.0,NTT docomo,Japan,LTE,4G,64.0,,185297.0,NTT DOCOMO,False,Sony,SO-01K,Android,9,40.0,Japan,
47393.0,20190802193258,35.76034,139.5396,81.0,au,Japan,LTE,4G,5.0,,682773.0,KDDI,False,KYOCERA,KYV38,Android,6.0.1,39.0,Japan,
196379.0,20190802193258,35.450825,139.39091,60.1,NTT docomo,Japan,LTE,4G,83.0,,193120.0,NTT DOCOMO,False,SHARP,SH-01K,Android,9,45.0,Japan,
22424.0,20190802193258,35.733593,139.87517,40.0,NTT docomo,Japan,LTE,4G,64.0,,137480.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,23.0,Japan,
180980.0,20181213163457,35.649734,139.80475,62.699997,NTT docomo,Japan,LTE,4G,1.0,,142721.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,7.0,Japan,
3910.0,20181213163457.0,35.826782,139.81058,41.8,NTT docomo,Japan,LTE,4G,81.0,,156060.0,NTT DOCOMO,False,SHARP,SH-01L,Android,9,11.0,Japan,
14651.0,20181213163457,35.711525,139.6854,96.299995,NTT docomo,Japan,LTE,4G,67.0,,142260.0,NTT DOCOMO,False,samsung,SC-02H,Android,8.0.0,0.0,Japan,
19827.0,20181213163457.0,35.644417,139.51381,75.4,NTT docomo,Japan,LTE,4G,16.0,,191745.0,NTT DOCOMO,False,SHARP,SH-03J,Android,9,0.0,Japan,
331120.0,20170922173030.0,35.837837,139.8008,0.0,NTT docomo,Japan,LTE,4G,3.0,,176554.0,NTT DOCOMO,False,SHAlRPx,SH-04G,Android,5.0.2,41.0,Japsn,
181005.0,20190802193258,35.55651,139.59068,63.369568,NTT docomo,Japan,LTE,4G,80.0,,193433.0,NTT DOCOMO,False,SHARP,SH-M05,Android,7.1.2,81.0,Japan,
157545.0,20180920140351,35.513866,139.54451,0.0,NTT docomo,Japan,LTE,4G,66.0,,145051.0,NTT DOCOMO,False,samsung,SC-02K,Android,9,40.0,Japan,
75401.0,20181213163457,35.890957,139.91426,44.0,NTT docomo,Japan,LTE,4G,80.0,,140795.0,NTT DOCOMO,False,FUJITSU,F-04K,Android,9,44.0,Japan,
41037.0,20181213163457,35.58634,139.73616,55.1,NTT docomo,Japan,LTE,4G,81.0,,185334.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,35.0,Japan,
51619.0,20190802193258,35.72877,139.72903,0.0,NTT docomo,Japan,LTE,4G,85.0,,177806.0,NTT DOCOMO,False,FUJITSU,F-01H,Android,6.0.1,0.0,Japan,
25154.0,20181030095031,35.407017,139.45259,73.5,au,Japan,LTE,4G,0.0,,678347.0,KDDI,False,samsung,SCV38,Android,9,0.0,Japan,
26731.0,20190802193258,35.709236,139.69402,0.0,NTT docomo,Japan,LTE,4G,82.0,,167205.0,NTT DOCOMO,False,Sony,SO-01J,Android,7.0,0.0,Japan,
26936.0,20181213163457,35.82324,139.91017,0.0,,,Unknown,Unknown,,,,,False,KYOCERA,503KC,Android,6.0.1,54.0,Japan,
53811.0,20181213163457.0,35.702774,139.73239,61.3,NTT docomo,Japan,LTE,4G,0.0,,163656.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,35.0,Japan,
249035.0,20190802193258,35.760185,139.72623,61.106018,NTT docomo,Japan,LTD,4G,80.0,,159187.0,DOCOML NTT,False,SHARP,SH-M05,Android,7.1.2,6.0,Japan,
80165.0,20181030095031,35.77295,140.02719,0.0,au,Japan,LTE,4G,0.0,,148878.0,KDDI,False,samsung,SCV37,Android,9,48.0,Japan,
130040.0,20190802193258,35.64126,139.32372,0.0,NTT docomo,Japan,LTE,4G,82.0,,191206.0,NTT DOC,False,Sony,SO-02J,Android,6.0.1,37.0,Japan,
257783.0,20170310154559,35.727314,139.62596,0.0,,Japan,LTE,4G,5.0,,683629.0,KDDI,False,LGE,LrTy2,Android,6.0.1,103.0,Japan,
198165.0,20181213163457,35.69935,139.63715,80.9,NTT docomo,Japan,LTE,4G,80.0,,156286.0,NTT DOCOMO,False,SHARP,SH-01K,Android,9,0.0,Japan,
132765.0,20181030095031,35.772213,139.34962,178.8,au,Japan,LTE,4G,2.0,,987105.0,KDDI,False,samsung,SCV38,Android,9,80.0,Japan,
15718.0,20190802193258,35.661617,140.1624,0.0,NTT docomo,Japan,LTE,4G,81.0,,140849.0,NTT DOCOMO,False,SHARP,SH-03J,Android,9,0.0,Japan,
183911.0,20170922173030.0,35.659092,139.70222,54.0,SoftBank,Japan,UMTS,3G,64689.0,1138.0,,Y!mobile,False,SHARP,X1,Android,8.0.0,8.0,Japan,
190790.0,20190802193258,35.76776,139.76285,52.01007,NTT docomo,Japan,LTE,4G,81.0,,134389.0,NTT DOCOMO,False,SHARP,SH-01K,Android,9,36.0,Japan,
132045.0,20181030095031,35.40588,139.44199,0.0,au,Japan,LTE,4G,2.0,,154681.0,KDDI,False,SHARP,SHV43,Android,9,23.0,Japan,
254703.0,20181213163457,35.651207,139.72783,66.1,SoftBank,Jasan,LTE,4G,15.0,,96683.0,Y!mobile,False,HUAEI,ANE-LX2J,Android,8.0.0,27.0,,
193202.0,20170922173030,35.92793,139.78189,0.0,NTT docomo,Japan,UMTS,3G,,,,NTT DOCOMO,False,HUAWEI,d-01H,Android,5.1.1,0.0,Japan,
72635.0,20180920140351.0,35.724342,139.99149,66.4,NTT docomo,Japan,LTE,4G,82.0,,195994.0,NTT DOCOMO,False,samsung,SC-04J,Android,8.0.0,47.0,Japan,
52334.0,20190802193258.0,35.56054,139.70885,39.8,SoftBank,Japan,LTE,4G,77.0,,655921.0,SoftBank,False,Sony,602SO,Android,8.0.0,0.0,Japan,
143413.0,20190802193258,35.603603,139.30176,0.0,SoftBank,Japan,LTE,4G,79.0,,664933.0,SoftBank,False,Sony,501SO,Android,5.1.1,50.0,Japan,
17097.0,20181030095031,35.916412,139.60599,0.0,au,Japan,LTE,4G,22.0,,668257.0,KDDI,False,samsung,SCV39,Android,9,0.0,Japan,
251828.0,20190802193258,35.779194,139.96838,62.199997,s,Japan,LTD,4G,5.0,,1012196.0,KDDI,False,samsung,SCV37,Android,9,0.0,Japan,
117411.0,20190802193258,35.56766,139.72592,0.0,au,Japan,LTE,4G,19.0,,790733.0,KDDI,False,Sony,SOV34,Android,8.0.0,56.0,Japan,
133252.0,20181213163457,35.640686,139.61127,79.299995,NTT docomo,Japan,LTE,4G,83.0,,190289.0,NTT DOCOMO,False,Sony,SO-01J,Android,8.0.0,35.0,Japan,
140308.0,20181213163457.0,35.7782,139.713,58.399998,NTT docomo,Japan,LTE,4G,4.0,,163548.0,NTT DOCOMO,False,SHARP,SH-01K,Android,8.0.0,40.0,Japan,
138959.0,20170922173030,35.69966,139.39793,0.0,SoftBank,Japan,LTE,4G,17.0,,657370.0,SoftBank,False,LGE,Nexus 5,Android,4.4.2,0.0,Japan,
73539.0,20180920140351,35.772465,139.4879,93.986694,SoftBank,Japan,LTE,4G,91.0,,33760.0,Y!mobile,False,KYOCERA,705KC,Android,8.1.0,44.0,Japan,
164668.0,20181213163457,35.44144,139.57347,0.0,NTT docomo,Japan,LTE,4G,17.0,,164319.0,NTT DOCOMO,False,asus,ASUS_X013DB,Android,5.1.1,22.0,Japan,
116898.0,20181030095031.0,35.7611,139.55869,160.0,NTT docomo,Japan,LTE,4G,19.0,,163735.0,NTT DOCOMO,False,FUJITSU,F-04K,Android,9,0.0,Japan,
64361.0,20190802193258,35.838432,139.89621,42.82677,NTT docomo,Japan,HSDPA,3G,194.0,1077.0,,NTT DOCOMO,False,Sony,SO-01K,Android,9,0.0,Japan,
194614.0,20181213163457,35.635933,140.05663,37.0,NTT docomo,Japan,LTE,4G,20.0,,195861.0,NTT DOCOMO,False,FUJITSU,F-03H,Android,6.0.1,20.0,Japan,
105919.0,20190802193258,35.85572,139.54375,0.0,au,Japan,LTE,4G,1.0,,143209.0,KDDI,False,Sony,SOV36,Android,9,55.0,Japan,
